PUBLICATION_DATE,UID,SITE_ID,DATE_COL,PSTL_CODE,VISIT_NO,YEAR,STUDY,INDEX_HEC,INDEX_LE,INDEX_SMR,INDEX_NIAG,NCCA_REG,SAMPLE_TYPE,STATION_DEPTH,TRANS,CAST,COL_LOC,DEPTH,CONDUCTIVITY,DO,PH,SALINITY,LIGHT_AMB,LIGHT_UW,TEMPERATURE,NARS_COMMENT,NARS_FLAG
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,0.5,225.9,9.27,8.24,,517,474,17.81,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,0.5,226.3,9.3,8.24,,473,383,17.81,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,1,225.4,9.25,8.24,,477,228,17.81,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,1,225.8,9.3,8.25,,517,311,17.81,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,2,225.3,9.25,8.24,,485,97,17.8,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,2,226.2,9.26,8.24,,517,133,17.8,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,3,226.1,9.28,8.24,,523,55,17.78,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,3,225.9,9.28,8.22,,502,39,17.79,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,4,225.9,9.27,8.22,,523,22,17.78,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,4,225.2,9.27,8.23,,500,17,17.79,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,5,224.6,9.29,8.24,,508,8,17.81,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,5,225.9,9.25,8.22,,528,9,17.81,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,6,225.3,9.24,8.23,,507,4,17.76,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,6,225.5,9.25,8.22,,535,4,17.79,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,7,224.9,9.25,8.23,,502,2,17.78,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,7,225.3,9.27,8.21,,528,2,17.79,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,8,225.1,9.26,8.22,,536,0.8,17.78,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,8,224.8,9.25,8.23,,493,1,17.79,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,9,225.7,9.23,8.21,,540,0.3,17.77,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,9,224.4,9.24,8.21,,487,0.4,17.77,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Mid-water,10,224.8,9.22,8.2,,485,0.2,17.77,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Mid-water,10,224.5,9.27,8.21,,538,0.1,17.77,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,UPCAST,Bottom,11.8,224.6,9.23,8.22,,539,0.2,17.7,,
1/6/2022,155671,LHLEC-030,25-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,12.3,0.458,DOWNCAST,Bottom,11.8,224.4,9.24,8.2,,480,0.1,17.76,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,DOWNCAST,Surface,0.1,274.6,10.37,8.39,,610,1128,18.03,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,UPCAST,Surface,0.1,274.6,10.4,8.41,,613,983,18.03,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,UPCAST,Mid-water,0.5,274.6,10.38,8.41,,675,479,18.05,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,DOWNCAST,Mid-water,0.5,274.9,10.39,8.39,,615,533,18.04,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,DOWNCAST,Mid-water,1,274.6,10.39,8.4,,613,306,18.04,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,UPCAST,Mid-water,1,274.3,10.37,8.38,,663,309,18.05,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,DOWNCAST,Mid-water,2,274.4,10.39,8.41,,617,104,18.04,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,UPCAST,Mid-water,2,274.3,10.29,8.33,,642,100,18.04,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,UPCAST,Mid-water,3,273.2,9.26,8.08,,606,34,17.51,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,DOWNCAST,Mid-water,3,274.3,9.39,8.21,,616,37,17.52,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,UPCAST,Bottom,3.6,286.1,5.07,7.72,,613,16,17.08,,
1/6/2022,155672,LHLEC-080,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,4.1,0.322,DOWNCAST,Bottom,3.6,288,4.94,7.78,,614,17,17.11,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,UPCAST,Surface,0.1,215.2,9.99,8.32,,933,1672,17.66,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,DOWNCAST,Surface,0.1,215.8,9.99,8.22,,929,1702,17.66,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,UPCAST,Mid-water,0.5,216,10,8.32,,925,1143,17.66,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,DOWNCAST,Mid-water,0.5,215.6,10,8.27,,900,1278,17.67,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,UPCAST,Mid-water,1,215.7,10.01,8.32,,954,877,17.67,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,DOWNCAST,Mid-water,1,215.6,9.99,8.28,,900,1112,17.66,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,UPCAST,Mid-water,2,216,10.02,8.32,,924,680,17.66,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,DOWNCAST,Mid-water,2,215.6,10.03,8.3,,904,572,17.66,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,UPCAST,Mid-water,3,215.6,10.01,8.31,,933,548,17.66,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,DOWNCAST,Mid-water,3,215.6,10.01,8.31,,914,550,17.65,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,UPCAST,Mid-water,4,215.6,10.05,8.32,,941,452,17.65,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,DOWNCAST,Mid-water,4,215.5,10.05,8.31,,932,428,17.65,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,DOWNCAST,Bottom,4.9,215.5,10.02,8.31,,940,365,17.65,,
1/6/2022,155673,LHLEC-092,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.737,UPCAST,Bottom,4.9,215.5,10.04,8.31,,948,351,17.64,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,UPCAST,Surface,0.1,214.6,9.55,8.2,,1578,1973,18.25,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,DOWNCAST,Surface,0.1,214.7,9.57,8.2,,1574,2013,18.22,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,DOWNCAST,Mid-water,0.5,214.9,9.55,8.2,,1576,1661,18.18,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,UPCAST,Mid-water,0.5,214.9,9.54,8.21,,1578,1953,18.21,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,DOWNCAST,Mid-water,1,214.5,9.53,8.2,,1573,1656,18.18,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,UPCAST,Mid-water,1,214.9,9.53,8.21,,1581,1494,18.21,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,UPCAST,Mid-water,2,214.7,9.57,8.22,,1578,1039,18,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,DOWNCAST,Mid-water,2,214.4,9.57,8.21,,1573,1036,18,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,UPCAST,Mid-water,3,214.8,9.55,8.23,,1576,665,17.87,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,DOWNCAST,Mid-water,3,214.5,9.55,8.21,,1575,674,17.88,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,UPCAST,Mid-water,4,214.3,9.57,8.23,,1578,404,17.82,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,DOWNCAST,Mid-water,4,214.4,9.56,8.22,,1575,410,17.82,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,DOWNCAST,Mid-water,5,214.9,9.58,8.22,,1579,230,17.81,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,UPCAST,Mid-water,5,214.4,9.59,8.23,,1579,221,17.81,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,DOWNCAST,Bottom,5.3,214.9,9.58,8.22,,1576,169,17.81,,
1/6/2022,155674,LHLEC-078,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.8,0.628,UPCAST,Bottom,5.3,214.7,9.6,8.23,,1575,181,17.81,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,UPCAST,Surface,0.1,214.5,9.87,8.25,,1577,1938,18.24,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,DOWNCAST,Surface,0.1,214.4,9.87,8.26,,1558,1848,18.24,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,UPCAST,Mid-water,0.5,214.5,9.85,8.24,,1581,1656,18.22,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,DOWNCAST,Mid-water,0.5,214.5,9.84,8.25,,1566,1661,18.22,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,DOWNCAST,Mid-water,1,214.2,9.87,8.14,,1571,1575,18.17,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,UPCAST,Mid-water,1,214.5,9.84,8.26,,1586,1492,18.19,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,DOWNCAST,Mid-water,2,214.8,9.9,8.26,,1579,1166,18.02,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,UPCAST,Mid-water,2,214.2,9.88,8.26,,1591,1072,18.04,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,DOWNCAST,Mid-water,3,214.4,9.92,8.26,,1578,873,17.94,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,UPCAST,Mid-water,3,214.6,9.93,8.23,,1590,836,17.93,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,UPCAST,Mid-water,4,214.1,9.93,8.28,,1583,588,17.9,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,DOWNCAST,Mid-water,4,214.9,9.95,8.26,,1581,577,17.9,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,DOWNCAST,Bottom,4.9,214.2,9.98,8.26,,1577,418,17.89,,
1/6/2022,155675,LHLEC-094,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.731,UPCAST,Bottom,4.9,214.1,9.96,8.27,,1577,410,17.9,,
1/6/2022,155676,UP-DETROIT,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,,,,,Great Lakes,HYDRO,1.3,0.489,UPCAST,Surface,0.1,265.2,11.34,8.71,,1515,1907,20.02,,
1/6/2022,155676,UP-DETROIT,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,,,,,Great Lakes,HYDRO,1.3,0.489,DOWNCAST,Surface,0.1,265.2,11.17,8.67,,1506,1930,20.02,,
1/6/2022,155676,UP-DETROIT,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,,,,,Great Lakes,HYDRO,1.3,0.489,DOWNCAST,Mid-water,0.5,264.9,11.27,8.7,,1508,1486,20.01,,
1/6/2022,155676,UP-DETROIT,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,,,,,Great Lakes,HYDRO,1.3,0.489,UPCAST,Mid-water,0.5,265.1,11.35,8.71,,1500,1250,20.01,,
1/6/2022,155676,UP-DETROIT,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,,,,,Great Lakes,HYDRO,1.3,0.489,UPCAST,Bottom,0.8,264.4,11.34,8.7,,1492,1166,20.01,,
1/6/2022,155676,UP-DETROIT,27-Sep-14,ON,1,2014,Lake_St_Clair_Corridor,,,,,Great Lakes,HYDRO,1.3,0.489,DOWNCAST,Bottom,0.8,264.9,11.31,8.7,,1509,1155,20.02,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,DOWNCAST,Surface,0.1,216.4,9.95,8.34,,503,745,18.88,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,UPCAST,Surface,0.1,216.4,9.95,8.35,,354,393,18.87,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,DOWNCAST,Mid-water,0.5,216.3,9.97,8.34,,499,483,18.89,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,UPCAST,Mid-water,0.5,216.7,9.95,8.33,,359,318,18.88,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,UPCAST,Mid-water,1,216.6,9.95,8.35,,371,299,18.83,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,DOWNCAST,Mid-water,1,216.2,9.96,8.34,,497,404,18.89,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,DOWNCAST,Mid-water,2,216.1,9.96,8.34,,515,289,18.74,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,UPCAST,Mid-water,2,216.3,9.99,8.34,,389,238,18.72,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,DOWNCAST,Mid-water,3,216.2,10,8.34,,513,223,18.68,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,UPCAST,Mid-water,3,216.3,10.02,8.34,,407,190,18.66,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,DOWNCAST,Mid-water,4,216.5,10,8.34,,500,165,18.65,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,UPCAST,Mid-water,4,216.6,10.01,8.34,,422,138,18.64,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,UPCAST,Bottom,4.9,216.4,10.01,8.34,,429,110,18.64,,
1/6/2022,155677,LHLEC-086,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,5.4,0.73,DOWNCAST,Bottom,4.9,216.1,10,8.34,,456,119,18.64,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Surface,0.1,215.7,9.67,8.15,,1162,1527,18.3,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Surface,0.1,214.8,9.82,8.21,,1049,1634,18.23,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Mid-water,0.5,215.4,9.77,8.18,,1061,481,18.23,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,0.5,215.1,9.71,8.16,,1263,1390,18.35,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Mid-water,1,215.1,9.79,8.23,,1083,634,18.23,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,1,215.3,9.71,8.18,,1221,1103,18.31,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Mid-water,2,215.5,9.76,8.21,,1034,461,18.24,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,2,215.3,9.7,8.18,,1048,578,18.29,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,3,215.5,9.69,8.18,,1065,323,18.27,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Mid-water,3,214.9,9.73,8.21,,1070,301,18.23,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,4,215.3,9.71,8.17,,1070,183,18.27,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Mid-water,4,215.4,9.74,8.21,,1121,199,18.25,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Mid-water,5,215.3,9.74,8.2,,1101,124,18.23,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,5,215.4,9.7,8.18,,1030,102,18.27,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Mid-water,6,215,9.74,8.19,,1090,75,18.25,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,6,215,9.71,8.18,,996,62,18.25,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,7,215.3,9.72,8.18,,992,37,18.24,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,UPCAST,Mid-water,7,215.5,9.71,8.19,,1078,46,18.26,,
1/6/2022,155678,LHLEC-026,27-Sep-14,MI,1,2014,Lake_St_Clair_Corridor,Y,,,,Great Lakes,HYDRO,10.2,0.617,DOWNCAST,Mid-water,8,215,9.71,8.17,,1072,23,18.24,,
