PUBLICATION_DATE,UID,SITE_ID,DATE_COL,PSTL_CODE,VISIT_NO,YEAR,STUDY,INDEX_HEC,INDEX_LE,INDEX_SMR,INDEX_NIAG,NCCA_REG,SAMPLE_TYPE,STATION_DEPTH,MEAN_SECCHI_DEPTH,REP,CLEAR_TO_BOTTOM,DISAPPEARS,REAPPEARS,SECCHI_TIME,NARS_FLAG,NCCA_COMMENT,SECCHI_COMMENT
1/6/2022,175415,GLNS15-2552,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.4,,1,,1.1,1,,,,
1/6/2022,175415,GLNS15-2552,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.4,,2,,1.2,1,,,,
1/6/2022,175415,GLNS15-2552,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.4,,3,,1.1,1,,,,
1/6/2022,175540,GLNS15-2184,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,1,0.26,0,Y,,,11:10,,,
1/6/2022,175540,GLNS15-2184,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,1,,1,,1,1,,,,From Molly Wick: estimated
1/6/2022,175541,GLNS15-2528,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.3,2.9,0,N,,,11:40,,,
1/6/2022,175541,GLNS15-2528,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.3,,1,,2.8,2.6,,,,
1/6/2022,175541,GLNS15-2528,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.3,,2,,2.9,2.8,,,,
1/6/2022,175541,GLNS15-2528,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.3,,3,,3,2.9,,,,
1/6/2022,175547,GLNS15-2162,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.6,3.533,0,N,,,12:20,,,
1/6/2022,175547,GLNS15-2162,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.6,,1,,3.5,3.4,,,,
1/6/2022,175547,GLNS15-2162,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.6,,2,,3.6,3.4,,,,
1/6/2022,175547,GLNS15-2162,5-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.6,,3,,3.5,3.4,,,,
1/6/2022,175992,GLNS15-1156,9-Aug-15,MI,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,3.5,0.6,0,N,,,7:30,,,
1/6/2022,175992,GLNS15-1156,9-Aug-15,MI,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,3.5,,1,,0.6,0.5,,,,
1/6/2022,175992,GLNS15-1156,9-Aug-15,MI,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,3.5,,2,,0.6,0.5,,,,
1/6/2022,175992,GLNS15-1156,9-Aug-15,MI,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,3.5,,3,,0.6,0.5,,,,
1/6/2022,175993,GLNS15-2145,9-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,0.4,0,N,,,9:42,,,
1/6/2022,175993,GLNS15-2145,9-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,1,,0.4,0.3,,,,
1/6/2022,175993,GLNS15-2145,9-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,2,,0.4,0.3,,,,
1/6/2022,175993,GLNS15-2145,9-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,3,,0.4,0.3,,,,
1/6/2022,176104,GLNS15-1164,10-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.2,2,0,N,,,9:05,,,
1/6/2022,176104,GLNS15-1164,10-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.2,,1,,2,1.9,,,,
1/6/2022,176104,GLNS15-1164,10-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.2,,2,,2,1.9,,,,
1/6/2022,176104,GLNS15-1164,10-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.2,,3,,2,1.9,,,,
1/6/2022,176210,GLNS15-1154,10-Aug-15,NY,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,10.4,6.1,0,N,,,11:30,,,
1/6/2022,176210,GLNS15-1154,10-Aug-15,NY,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,10.4,,1,,6,5.9,,,,very calm day. Water very clear.
1/6/2022,176210,GLNS15-1154,10-Aug-15,NY,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,10.4,,2,,6.1,6,,,,
1/6/2022,176210,GLNS15-1154,10-Aug-15,NY,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,10.4,,3,,6.2,6.1,,,,
1/6/2022,176302,GLNS15-1152,11-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,3.1,0.577,0,N,,,10:11,,,
1/6/2022,176302,GLNS15-1152,11-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,3.1,,1,,0.58,0.55,,,,
1/6/2022,176302,GLNS15-1152,11-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,3.1,,2,,0.57,0.55,,,,
1/6/2022,176302,GLNS15-1152,11-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,3.1,,3,,0.58,0.56,,,,
1/6/2022,176410,GLNS15-2171,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8,2.5,0,N,,,11:30,,,
1/6/2022,176410,GLNS15-2171,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8,,1,,2.5,2.3,,,,
1/6/2022,176410,GLNS15-2171,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8,,2,,2.5,2.3,,,,
1/6/2022,176410,GLNS15-2171,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8,,3,,2.5,2.4,,,,
1/6/2022,176411,GLNS15-2512,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,6.2,1.833,0,N,,,10:20,,,
1/6/2022,176411,GLNS15-2512,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,6.2,,1,,1.9,1.8,,,,
1/6/2022,176411,GLNS15-2512,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,6.2,,2,,1.9,1.8,,,,
1/6/2022,176411,GLNS15-2512,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,6.2,,3,,1.7,1.7,,,,
1/6/2022,176412,GLNS15-2532,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.8,1.433,0,N,,,12:18,,,
1/6/2022,176412,GLNS15-2532,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.8,,1,,1.4,1.3,,,,
1/6/2022,176412,GLNS15-2532,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.8,,2,,1.5,1.3,,,,
1/6/2022,176412,GLNS15-2532,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.8,,3,,1.4,1.3,,,,
1/6/2022,176413,GLNS15-2548,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.2,0.433,0,N,,,9:25,,,
1/6/2022,176413,GLNS15-2548,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.2,,1,,0,0.5,,,,"Algae bloom in progress, water very green"
1/6/2022,176413,GLNS15-2548,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.2,,2,,0.7,0.5,,,,
1/6/2022,176413,GLNS15-2548,12-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.2,,3,,0.6,0.5,,,,
1/6/2022,176750,GLNS15-2151,14-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.1,2.516,0,N,,,:,,,
1/6/2022,176960,GLBA15-3223,17-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,7.9,1.733,0,N,,,13:45,,,
1/6/2022,176960,GLBA15-3223,17-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,7.9,,1,,1.8,1.5,,,,
1/6/2022,176960,GLBA15-3223,17-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,7.9,,2,,1.7,1.5,,,,
1/6/2022,176960,GLBA15-3223,17-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,7.9,,3,,1.7,1.6,,,,
1/6/2022,176961,GLNS15-2169,17-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,10.1,2.4,0,N,,,12:05,,,
1/6/2022,176961,GLNS15-2169,17-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,10.1,,1,,2.4,2.3,,,,
1/6/2022,176961,GLNS15-2169,17-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,10.1,,2,,2.4,2.3,,,,
1/6/2022,176961,GLNS15-2169,17-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,10.1,,3,,2.4,2.3,,,,
1/6/2022,177044,GLNS15-2516,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.5,0.567,0,N,,,13:25,,,
1/6/2022,177044,GLNS15-2516,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.5,,1,,0.6,0.5,,,,microcystis
1/6/2022,177044,GLNS15-2516,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.5,,2,,0.6,0.4,,,,
1/6/2022,177044,GLNS15-2516,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.5,,3,,0.5,0.4,,,,
1/6/2022,177045,GLNS15-2540,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,0.833,0,N,,,11:30,,,
1/6/2022,177045,GLNS15-2540,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,1,,0.8,0.7,,,,microsystis
1/6/2022,177045,GLNS15-2540,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,2,,0.8,0.7,,,,
1/6/2022,177045,GLNS15-2540,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,3,,0.9,0.7,,,,
1/6/2022,177046,GLNS15-2544,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,6.1,0.7,0,N,,,14:15,,,
1/6/2022,177046,GLNS15-2544,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,6.1,,1,,0.7,0.6,,,,microcystis
1/6/2022,177046,GLNS15-2544,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,6.1,,2,,0.7,0.6,,,,
1/6/2022,177046,GLNS15-2544,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,6.1,,3,,0.7,0.6,,,,
1/6/2022,177047,GLNS15-2556,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,2.7,0.6,0,N,,,12:30,,,
1/6/2022,177047,GLNS15-2556,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,2.7,,1,,0.6,0.5,,,,microcystis
1/6/2022,177047,GLNS15-2556,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,2.7,,2,,0.6,0.5,,,,
1/6/2022,177047,GLNS15-2556,18-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,2.7,,3,,0.6,0.5,,,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,13.4,2.733,0,N,,,11:07,,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,13.4,,1,,2.9,2.6,,,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,13.4,,2,,2.7,2.1,,,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,13.4,,3,,2.6,2.3,,,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,0.7,0,N,,,10:20,,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,1,,0.7,0.5,,,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,2,,0.7,0.5,,,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5.8,,3,,0.7,0.5,,,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8.3,1.433,0,N,,,11:12,,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8.3,,1,,1.4,1.2,,,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8.3,,2,,1.4,1.3,,,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8.3,,3,,1.5,1.4,,,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,17.8,4.433,0,N,,,13:17,,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,17.8,,1,,4.4,4.1,,,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,17.8,,2,,4.4,4.2,,,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,17.8,,3,,4.5,4.3,,,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,19.1,6.133,0,N,,,11:40,,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,19.1,,1,,6.1,5.9,,,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,19.1,,2,,6.2,5.9,,,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,19.1,,3,,6.1,5.7,,,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,20,5.833,0,N,,,10:21,,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,20,,1,,5.8,5.5,,,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,20,,2,,5.9,5.5,,,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,20,,3,,5.8,5.5,,,,
1/6/2022,179304,GLNS15-2183,28-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,15.5,5.967,0,N,,,8:02,,,
1/6/2022,179304,GLNS15-2183,28-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,15.5,,1,,5.9,5.8,,,,
1/6/2022,179304,GLNS15-2183,28-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,15.5,,2,,6,5.8,,,,
1/6/2022,179304,GLNS15-2183,28-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,15.5,,3,,6,5.7,,,,
1/6/2022,180021,GLNS15-1170,1-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,17.3,6.167,0,N,,,10:12,,,
1/6/2022,180021,GLNS15-1170,1-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,17.3,,1,,6.1,6,,,,
1/6/2022,180021,GLNS15-1170,1-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,17.3,,2,,6.2,6,,,,
1/6/2022,180021,GLNS15-1170,1-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,17.3,,3,,6.2,6,,,,
1/6/2022,180224,GLNS15-2174,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,13.3,4.133,0,N,,,10:53,,,
1/6/2022,180224,GLNS15-2174,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,13.3,,1,,4,3.8,,,,
1/6/2022,180224,GLNS15-2174,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,13.3,,2,,4.2,3.9,,,,
1/6/2022,180224,GLNS15-2174,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,13.3,,3,,4.2,4,,,,
1/6/2022,180225,GLNS15-2181,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,23,6.033,0,N,,,13:24,,,
1/6/2022,180225,GLNS15-2181,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,23,,1,,6,5.8,,,,
1/6/2022,180225,GLNS15-2181,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,23,,2,,6.1,5.8,,,,
1/6/2022,180225,GLNS15-2181,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,23,,3,,6,5.6,,,,
1/6/2022,180226,GLNS15-2506,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.3,3.767,0,N,,,12:14,,,
1/6/2022,180226,GLNS15-2506,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.3,,1,,3.7,3.5,,,,
1/6/2022,180226,GLNS15-2506,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.3,,2,,3.8,3.5,,,,
1/6/2022,180226,GLNS15-2506,2-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.3,,3,,3.8,3.6,,,,
1/6/2022,180306,GLNS15-2141,3-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,21.8,5.567,0,N,,,10:34,,,
1/6/2022,180306,GLNS15-2141,3-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,21.8,,1,,5.5,5.4,,,,
1/6/2022,180306,GLNS15-2141,3-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,21.8,,2,,5.6,5.4,,,,
1/6/2022,180306,GLNS15-2141,3-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,21.8,,3,,5.6,5.5,,,,
1/6/2022,180361,GLNS15-2165,3-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,15.4,5.633,0,N,,,10:06,,,
1/6/2022,180361,GLNS15-2165,3-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,15.4,,1,,5.6,5.5,,,,
1/6/2022,180361,GLNS15-2165,3-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,15.4,,2,,5.7,5.5,,,,
1/6/2022,180361,GLNS15-2165,3-Sep-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,15.4,,3,,5.6,5.5,,,,
1/6/2022,180370,GLNS15-1159,3-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.5,3.5,0,N,,,11:23,,,
1/6/2022,180370,GLNS15-1159,3-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.5,,1,,3.5,3.3,,,,
1/6/2022,180370,GLNS15-1159,3-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.5,,2,,3.5,3.4,,,,
1/6/2022,180370,GLNS15-1159,3-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.5,,3,,3.5,3.3,,,,
1/6/2022,181350,GLNS15-2155,8-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.4,3.733,0,N,,,11:27,,,
1/6/2022,181350,GLNS15-2155,8-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.4,,1,,3.7,3.5,,,,
1/6/2022,181350,GLNS15-2155,8-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.4,,2,,3.7,3.5,,,,
1/6/2022,181350,GLNS15-2155,8-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,14.4,,3,,3.8,3.5,,,,
1/6/2022,182221,GLNS15-2170,15-Sep-15,PA,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,16.9,5.167,0,N,,,15:05,,,
1/6/2022,182221,GLNS15-2170,15-Sep-15,PA,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,16.9,,1,,5,4.8,,,,waves 2.5 to 3 ft
1/6/2022,182221,GLNS15-2170,15-Sep-15,PA,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,16.9,,2,,5.1,4.9,,,,
1/6/2022,182221,GLNS15-2170,15-Sep-15,PA,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,16.9,,3,,5.4,5,,,,
1/6/2022,182540,GLNS15-1155,16-Sep-15,NY,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,17.8,4.4,0,N,,,9:52,,,
1/6/2022,182540,GLNS15-1155,16-Sep-15,NY,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,17.8,,1,,4.3,4,,,,Elevated algal growth
1/6/2022,182540,GLNS15-1155,16-Sep-15,NY,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,17.8,,2,,4.4,4,,,,
1/6/2022,182540,GLNS15-1155,16-Sep-15,NY,2,2015,Lake_Erie_Study,,N,,,Great Lakes,SECC,17.8,,3,,4.5,4.3,,,,
1/6/2022,184260,GLNS15-2176,23-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4,1.733,0,N,,,15:20,,,
1/6/2022,184260,GLNS15-2176,23-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4,,1,,1.7,1.6,,,,
1/6/2022,184260,GLNS15-2176,23-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4,,2,,1.8,1.6,,,,
1/6/2022,184260,GLNS15-2176,23-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4,,3,,1.7,1.6,,,,
1/6/2022,184353,LHLEC-039,22-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.7,1.8,0,N,,,16:22,,,
1/6/2022,184353,LHLEC-039,22-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.7,,1,,1.6,1.6,,,,
1/6/2022,184353,LHLEC-039,22-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.7,,2,,1.9,1.8,,,,
1/6/2022,184353,LHLEC-039,22-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.7,,3,,1.9,1.7,,,,
1/6/2022,184512,GLNS15-2172,24-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.8,2.067,0,N,,,8:58,,,
1/6/2022,184512,GLNS15-2172,24-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.8,,1,,2.1,2,,,,
1/6/2022,184512,GLNS15-2172,24-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.8,,2,,2.1,1.9,,,,
1/6/2022,184512,GLNS15-2172,24-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.8,,3,,2,1.9,,,,
1/6/2022,184513,GLNS15-2175,24-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8.9,1.4,0,N,,,10:10,,,
1/6/2022,184513,GLNS15-2175,24-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8.9,,1,,1.4,1.3,,,,Water very green
1/6/2022,184513,GLNS15-2175,24-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8.9,,2,,1.4,1.3,,,,
1/6/2022,184513,GLNS15-2175,24-Sep-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,8.9,,3,,1.4,1.3,,,,
1/6/2022,184610,LHLEC-101,24-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,6.5,5.318,0,Y,,,12:19,,,
1/6/2022,184610,LHLEC-101,24-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,6.5,,1,,6.5,6.5,,,,From Molly Wick: estimated
1/6/2022,184612,LHLEC-105,24-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,5.8,3.1,0,N,,,14:34,,,
1/6/2022,184612,LHLEC-105,24-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,5.8,,1,,3.2,2.9,,,,
1/6/2022,184612,LHLEC-105,24-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,5.8,,2,,3,3,,,,
1/6/2022,184612,LHLEC-105,24-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,5.8,,3,,3.1,3,,,,
1/6/2022,184613,LHLEC-108,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.6,5.453,0,Y,,,12:28,,,
